id,strategy,tokens,latency
90,base,100,0.24288224999327213
90,tsce0,59,0.0
90,tsce05,59,0.0
90,tsce1,59,0.0
92,base,71,0.2961804590886459
92,tsce0,14,0.0
92,tsce05,14,0.0
92,tsce1,16,0.0
91,base,173,0.7358520830748603
91,tsce0,63,0.0
91,tsce05,63,0.0
91,tsce1,63,0.0
78,base,813,2.338031333987601
78,tsce0,486,0.0
78,tsce05,486,0.0
78,tsce1,486,0.0
95,base,71,0.2905200420645997
95,tsce0,16,0.0
95,tsce05,14,0.0
95,tsce1,14,0.0
94,base,104,0.5537297499831766
94,tsce0,40,0.0
94,tsce05,40,0.0
94,tsce1,40,0.0
98,base,71,0.3145104580326006
98,tsce0,14,0.0
98,tsce05,14,0.0
98,tsce1,14,0.0
97,base,71,0.3400539170252159
97,tsce0,16,0.0
97,tsce05,14,0.0
97,tsce1,14,0.0
99,base,71,0.31652641599066556
99,tsce0,14,0.0
99,tsce05,14,0.0
99,tsce1,14,0.0
100,base,121,0.1858244170434773
100,tsce0,121,0.0
100,tsce05,121,0.0
100,tsce1,121,0.0
96,base,165,0.5838106669252738
96,tsce0,61,0.0
96,tsce05,61,0.0
96,tsce1,61,0.0
93,base,813,2.148608416086063
93,tsce0,486,0.0
93,tsce05,486,0.0
93,tsce1,486,0.0
