id,strategy,tokens,latency
84,tsce05,59,0.0
84,tsce1,58,0.0
87,base,159,0.744044707971625
87,tsce0,55,0.0
87,tsce05,60,0.0
87,tsce1,55,0.0
83,base,122,0.21161041699815542
83,tsce0,122,0.0
83,tsce05,129,0.0
83,tsce1,120,0.0
88,base,169,0.7371645420789719
88,tsce0,61,0.0
88,tsce05,60,0.0
88,tsce1,62,0.0
89,base,131,0.1914093749364838
89,tsce0,93,0.0
89,tsce05,97,0.0
89,tsce1,93,0.0
90,base,109,0.38316633307840675
90,tsce0,76,0.0
90,tsce05,76,0.0
90,tsce1,76,0.0
91,base,115,0.23040450003463775
91,tsce0,95,0.0
91,tsce05,95,0.0
91,tsce1,95,0.0
94,base,105,0.5221796670230106
94,tsce0,40,0.0
94,tsce05,40,0.0
94,tsce1,40,0.0
92,base,116,0.18615441699512303
92,tsce0,69,0.0
92,tsce05,70,0.0
92,tsce1,70,0.0
85,base,813,2.0036570840748027
85,tsce0,486,0.0
85,tsce05,486,0.0
85,tsce1,486,0.0
93,base,161,0.593399333069101
93,tsce0,57,0.0
93,tsce05,55,0.0
93,tsce1,58,0.0
97,base,160,0.6393565830076113
97,tsce0,55,0.0
97,tsce05,54,0.0
97,tsce1,45,0.0
96,base,108,0.19884441699832678
96,tsce0,60,0.0
96,tsce05,82,0.0
96,tsce1,82,0.0
86,base,813,2.167662041960284
86,tsce0,486,0.0
86,tsce05,486,0.0
86,tsce1,487,0.0
100,base,71,0.321087250020355
100,tsce0,18,0.0
100,tsce05,14,0.0
100,tsce1,16,0.0
98,base,71,0.24441662500612438
98,tsce0,14,0.0
98,tsce05,14,0.0
98,tsce1,14,0.0
99,base,105,1.7844043750083074
99,tsce0,40,0.0
99,tsce05,40,0.0
99,tsce1,45,0.0
95,base,813,2.4698761249892414
95,tsce0,486,0.0
95,tsce05,488,0.0
95,tsce1,488,0.0
