id,strategy,tokens,latency
65,rt,57,0.0
61,base,256,118.68617483400158
61,tsce,476,0.0
61,cot,197,0.0
61,ct,155,0.0
61,ref,256,0.0
61,rt,256,0.0
62,base,62,150.82845754100708
62,tsce,533,0.0
62,cot,75,0.0
62,ct,533,0.0
62,ref,5,0.0
62,rt,533,0.0
66,base,40,122.16590491699753
66,tsce,41,0.0
66,cot,203,0.0
66,ct,41,0.0
66,ref,33,0.0
66,rt,41,0.0
67,base,32,125.67123100001481
67,tsce,533,0.0
67,cot,45,0.0
67,ct,533,0.0
67,ref,23,0.0
67,rt,533,0.0
63,base,256,253.07984820898855
63,tsce,476,0.0
63,cot,205,0.0
63,ct,111,0.0
63,ref,256,0.0
63,rt,256,0.0
68,base,37,129.0720129580004
68,tsce,533,0.0
68,cot,29,0.0
68,ct,533,0.0
68,ref,20,0.0
68,rt,533,0.0
72,base,33,53.25597979102167
72,tsce,41,0.0
72,cot,138,0.0
72,ct,41,0.0
72,ref,41,0.0
72,rt,41,0.0
70,base,101,126.45501575001981
70,tsce,6,0.0
70,cot,97,0.0
70,ct,94,0.0
70,ref,108,0.0
70,rt,6,0.0
69,base,6,204.94898637500592
69,tsce,5,0.0
69,cot,42,0.0
69,ct,5,0.0
69,ref,5,0.0
69,rt,5,0.0
73,base,59,39.86632037500385
73,tsce,55,0.0
73,cot,68,0.0
73,ct,55,0.0
73,ref,61,0.0
73,rt,55,0.0
74,base,33,40.84040329200798
74,tsce,41,0.0
74,cot,77,0.0
74,ct,41,0.0
74,ref,41,0.0
74,rt,41,0.0
76,base,33,67.39586170899565
76,tsce,41,0.0
76,cot,256,0.0
76,ct,41,0.0
76,ref,44,0.0
76,rt,41,0.0
71,base,67,48.01368737500161
71,tsce,533,0.0
71,cot,256,0.0
71,ct,533,0.0
71,ref,28,0.0
71,rt,533,0.0
79,base,33,73.9505085000128
79,tsce,41,0.0
79,cot,167,0.0
79,ct,41,0.0
79,ref,33,0.0
79,rt,41,0.0
77,base,41,76.84776974999113
77,tsce,533,0.0
77,cot,63,0.0
77,ct,533,0.0
77,ref,27,0.0
77,rt,533,0.0
78,base,33,59.19570141599979
78,tsce,41,0.0
78,cot,59,0.0
78,ct,41,0.0
78,ref,43,0.0
78,rt,41,0.0
80,base,54,52.36523983301595
80,tsce,57,0.0
80,cot,57,0.0
80,ct,57,0.0
80,ref,57,0.0
80,rt,57,0.0
82,base,61,70.62867541701416
82,tsce,59,0.0
82,cot,60,0.0
82,ct,59,0.0
82,ref,60,0.0
82,rt,59,0.0
75,base,108,91.0214822080161
75,tsce,137,0.0
75,cot,70,0.0
75,ct,115,0.0
75,ref,6,0.0
75,rt,7,0.0
81,base,33,50.88997704201029
81,tsce,41,0.0
81,cot,114,0.0
81,ct,41,0.0
81,ref,33,0.0
81,rt,41,0.0
83,base,58,75.08937129200785
83,tsce,58,0.0
83,cot,60,0.0
83,ct,58,0.0
83,ref,58,0.0
83,rt,58,0.0
84,base,64,50.12056429198128
84,tsce,60,0.0
84,cot,63,0.0
84,ct,60,0.0
84,ref,64,0.0
84,rt,60,0.0
85,base,33,48.72829533400363
85,tsce,41,0.0
85,cot,139,0.0
85,ct,41,0.0
85,ref,44,0.0
85,rt,41,0.0
88,base,59,56.39512012497289
88,tsce,59,0.0
88,cot,59,0.0
88,ct,59,0.0
88,ref,59,0.0
88,rt,59,0.0
87,base,33,68.13334345899057
87,tsce,41,0.0
87,cot,67,0.0
87,ct,41,0.0
87,ref,33,0.0
87,rt,41,0.0
89,base,41,38.54331124998862
89,tsce,41,0.0
89,cot,73,0.0
89,ct,41,0.0
89,ref,33,0.0
89,rt,41,0.0
90,base,62,62.289536666008644
90,tsce,62,0.0
90,cot,62,0.0
90,ct,62,0.0
90,ref,62,0.0
90,rt,62,0.0
86,base,44,65.46846929099411
86,tsce,41,0.0
86,cot,225,0.0
86,ct,41,0.0
86,ref,33,0.0
86,rt,41,0.0
93,base,16,74.03202204199624
93,tsce,533,0.0
93,cot,37,0.0
93,ct,533,0.0
93,ref,30,0.0
93,rt,533,0.0
92,base,93,48.4988582090009
92,tsce,6,0.0
92,cot,110,0.0
92,ct,100,0.0
92,ref,114,0.0
92,rt,6,0.0
95,base,33,88.13732604199322
95,tsce,41,0.0
95,cot,54,0.0
95,ct,41,0.0
95,ref,45,0.0
95,rt,41,0.0
94,base,30,108.83515116700437
94,tsce,533,0.0
94,cot,45,0.0
94,ct,533,0.0
94,ref,23,0.0
94,rt,533,0.0
91,base,40,60.84031349999714
91,tsce,41,0.0
91,cot,71,0.0
91,ct,41,0.0
91,ref,45,0.0
91,rt,41,0.0
97,base,17,32.961604875017656
97,tsce,533,0.0
97,cot,39,0.0
97,ct,533,0.0
97,ref,31,0.0
97,rt,533,0.0
99,base,33,110.19203058400308
99,tsce,41,0.0
99,cot,55,0.0
99,ct,41,0.0
99,ref,43,0.0
99,rt,41,0.0
100,base,22,56.783227584004635
100,tsce,533,0.0
100,cot,37,0.0
100,ct,533,0.0
100,ref,16,0.0
100,rt,533,0.0
96,base,5,30.093662624974968
96,tsce,5,0.0
96,cot,15,0.0
96,ct,5,0.0
96,ref,5,0.0
96,rt,5,0.0
98,base,43,51.80662458401639
98,tsce,41,0.0
98,cot,86,0.0
98,ct,41,0.0
98,ref,33,0.0
98,rt,41,0.0
