id,strategy,tokens,latency
166,tsce1,14,0.0
169,base,37,0.21299445908516645
169,tsce1,5,0.0
167,base,163,0.6437650830484927
167,tsce1,58,0.0
168,base,105,0.6580315001774579
168,tsce1,40,0.0
171,base,71,0.25947299995459616
171,tsce1,14,0.0
172,base,71,0.3053199169225991
172,tsce1,14,0.0
170,base,158,0.5833519170992076
170,tsce1,55,0.0
175,base,71,0.33755395794287324
175,tsce1,14,0.0
176,base,34,0.15821529203094542
176,tsce1,5,0.0
173,base,166,0.7006841250695288
173,tsce1,61,0.0
174,base,167,0.6979182919021696
174,tsce1,63,0.0
178,base,71,0.27225183392874897
178,tsce1,14,0.0
179,base,37,0.18179358285851777
179,tsce1,5,0.0
177,base,114,0.2366826250217855
177,tsce1,75,0.0
182,base,100,0.22613550000824034
182,tsce1,66,0.0
181,base,105,1.6554925839882344
181,tsce1,40,0.0
180,base,105,1.944977458100766
180,tsce1,40,0.0
183,base,34,0.21721833292394876
183,tsce1,5,0.0
185,base,105,0.55633141589351
185,tsce1,40,0.0
184,base,166,0.7147308748681098
184,tsce1,62,0.0
186,base,167,0.7127422920893878
186,tsce1,61,0.0
188,base,71,0.2947977080475539
188,tsce1,14,0.0
187,base,160,0.7543812089134008
187,tsce1,55,0.0
191,base,37,0.19714766601100564
191,tsce1,5,0.0
189,base,163,0.7460024999454618
189,tsce1,57,0.0
192,base,71,0.22193462494760752
192,tsce1,14,0.0
190,base,115,0.2180391661822796
190,tsce1,104,0.0
193,base,162,0.5360250000376254
193,tsce1,59,0.0
194,base,100,0.24154475005343556
194,tsce1,66,0.0
196,base,100,0.18506687483750284
196,tsce1,62,0.0
197,base,114,0.23035629093647003
197,tsce1,104,0.0
198,base,107,0.23324329196475446
198,tsce1,87,0.0
200,base,37,0.16501829214394093
200,tsce1,5,0.0
199,base,163,0.8528663339093328
199,tsce1,59,0.0
195,base,813,3.6918796671088785
195,tsce1,250,0.0
