id,strategy,tokens,latency
187,tsce_diff,141,3.6
189,base,226,1.527727167122066
189,tsce_diff,125,3.11
191,base,172,2.080537375062704
191,tsce_diff,40,1.35
188,base,120,2.3346443329937756
188,tsce_diff,260,6.18
190,base,191,4.79087800020352
190,tsce_diff,137,2.86
192,base,115,1.0225786669179797
192,tsce_diff,81,1.78
193,base,190,1.2863455000333488
193,tsce_diff,52,1.09
194,base,119,0.9038498750887811
194,tsce_diff,139,2.57
196,base,168,1.8912562909536064
196,tsce_diff,80,2.04
195,base,172,0.7255323342978954
195,tsce_diff,92,2.62
198,base,144,1.2221678332425654
198,tsce_diff,104,2.4
199,base,169,1.4811074999161065
199,tsce_diff,89,2.16
197,base,225,4.139532083179802
197,tsce_diff,145,4.6
200,base,120,1.7669376251287758
200,tsce_diff,111,2.77
202,base,115,0.9701730832457542
202,tsce_diff,63,1.29
201,base,204,3.886509040836245
201,tsce_diff,118,2.68
203,base,107,1.145432208199054
203,tsce_diff,55,2.01
205,base,132,1.3201079168356955
205,tsce_diff,76,1.77
204,base,200,2.6985605829395354
204,tsce_diff,185,3.88
208,base,229,0.9351246249862015
208,tsce_diff,50,1.14
207,base,136,1.073187124915421
207,tsce_diff,112,2.52
206,base,134,1.230046082753688
206,tsce_diff,115,3.65
210,base,88,0.7413351251743734
210,tsce_diff,36,0.81
209,base,196,2.132249040994793
209,tsce_diff,71,1.51
211,base,119,1.1809615828096867
211,tsce_diff,71,1.67
214,base,149,1.6404204578138888
214,tsce_diff,91,1.77
212,base,240,2.3016047501005232
212,tsce_diff,161,4.49
213,base,216,1.9797907089814544
213,tsce_diff,133,3.81
217,base,100,1.0899182078428566
217,tsce_diff,48,0.9
215,base,142,1.8116287919692695
215,tsce_diff,126,2.68
216,base,161,2.465041999705136
216,tsce_diff,105,2.51
219,base,132,1.4105963339097798
219,tsce_diff,111,2.79
218,base,121,1.1923526669852436
218,tsce_diff,106,3.02
220,base,136,1.4141400828957558
220,tsce_diff,81,1.71
223,base,158,1.527093708049506
223,tsce_diff,71,2.08
221,base,174,0.7969889170490205
221,tsce_diff,59,2.6
222,base,119,1.1474444577470422
222,tsce_diff,130,2.92
224,base,234,1.6875381250865757
224,tsce_diff,135,1.57
225,base,107,2.033763292245567
225,tsce_diff,58,1.28
226,base,301,3.6055376660078764
226,tsce_diff,167,3.11
227,base,120,1.031650708988309
227,tsce_diff,144,3.88
228,base,206,4.90239725029096
228,tsce_diff,115,2.39
231,base,162,0.7986429580487311
231,tsce_diff,44,0.9
230,base,115,1.0390234580263495
230,tsce_diff,96,2.71
232,base,156,0.7728700828738511
232,tsce_diff,42,0.93
229,base,232,3.392877707723528
229,tsce_diff,125,5.53
233,base,240,3.1690698750317097
233,tsce_diff,140,2.86
235,base,101,1.080819666851312
235,tsce_diff,69,1.8
234,base,251,1.761767125222832
234,tsce_diff,132,3.24
237,base,186,1.2506238748319447
237,tsce_diff,94,1.51
238,base,101,0.7190741249360144
238,tsce_diff,38,0.85
236,base,245,2.014571957755834
236,tsce_diff,156,3.77
239,base,168,2.2949059163220227
239,tsce_diff,131,1.77
240,base,115,1.600204042159021
240,tsce_diff,66,2.64
241,base,217,2.1349639580585063
241,tsce_diff,90,2.64
242,base,148,1.229316458106041
242,tsce_diff,112,3.39
243,base,126,1.5785462921485305
243,tsce_diff,112,2.83
244,base,177,1.2389691672287881
244,tsce_diff,88,1.79
246,base,173,2.0357009577564895
246,tsce_diff,78,1.61
245,base,110,1.1349966251291335
245,tsce_diff,100,2.25
247,base,122,1.2275276673026383
247,tsce_diff,171,2.79
249,base,197,1.9165862500667572
249,tsce_diff,153,2.36
250,base,172,0.8766492088325322
250,tsce_diff,42,0.67
248,base,240,2.2324891667813063
248,tsce_diff,120,3.02
251,base,101,0.8662558752112091
251,tsce_diff,51,1.7
254,base,88,0.8958109999075532
254,tsce_diff,53,1.19
252,base,119,0.8237919588573277
252,tsce_diff,118,3.33
253,base,177,2.289662249851972
253,tsce_diff,145,3.53
256,base,115,1.3445180421695113
256,tsce_diff,65,1.09
257,base,144,1.795929167419672
257,tsce_diff,89,2.12
258,base,122,0.9095520828850567
258,tsce_diff,138,2.88
255,base,238,2.1344678746536374
255,tsce_diff,147,5.48
259,base,143,1.2070650840178132
259,tsce_diff,104,2.39
260,base,180,1.9455707501620054
260,tsce_diff,82,1.35
261,base,101,0.7794855409301817
261,tsce_diff,45,0.96
262,base,107,1.0146577497944236
262,tsce_diff,42,1.43
263,base,253,2.829671333078295
263,tsce_diff,116,2.35
265,base,125,1.1778995832428336
265,tsce_diff,62,1.84
264,base,221,1.9307902078144252
264,tsce_diff,127,2.66
267,base,162,1.375086999963969
267,tsce_diff,102,2.13
266,base,210,1.5320603749714792
266,tsce_diff,93,3.63
268,base,155,1.7416227501817048
268,tsce_diff,120,4.05
269,base,125,1.0217035412788391
269,tsce_diff,102,2.89
270,base,88,0.8433876247145236
270,tsce_diff,46,1.83
271,base,166,2.021730332635343
271,tsce_diff,110,1.49
272,base,88,0.8854692922905087
272,tsce_diff,56,0.95
273,base,88,1.0234904577955604
273,tsce_diff,52,0.78
276,base,187,1.2892915410920978
276,tsce_diff,79,1.31
275,base,225,1.7337208748795092
275,tsce_diff,79,1.71
274,base,120,1.064598917029798
274,tsce_diff,170,3.14
277,base,87,0.7829646673053503
277,tsce_diff,59,1.4
278,base,88,0.866030499804765
278,tsce_diff,56,1.68
279,base,233,1.731440665666014
279,tsce_diff,125,1.67
281,base,220,2.250573958735913
281,tsce_diff,73,1.7
280,base,190,1.984189999755472
280,tsce_diff,101,2.48
283,base,88,0.6985281249508262
283,tsce_diff,38,1.18
282,base,172,3.083025499712676
282,tsce_diff,40,0.73
284,base,133,1.4377101669088006
284,tsce_diff,82,2.41
285,base,226,1.5733047076500952
285,tsce_diff,46,0.79
286,base,145,0.9771813750267029
286,tsce_diff,71,1.82
288,base,232,1.1101245409809053
288,tsce_diff,55,1.28
287,base,250,2.401961542200297
287,tsce_diff,131,2.66
289,base,248,1.6325149582698941
289,tsce_diff,88,1.8
290,base,115,1.3785353749990463
